seq_position,cpg_name,genomic_rank
19035,cg04645174,40803
19036,cg19784470,40804
19037,cg03544379,40805
19038,cg06192619,40806
19039,cg16377872,40807
19040,cg02489552,40811
19041,cg09601629,40816
19042,cg01999333,40817
19043,cg03752087,40818
19044,cg00666746,40820
19045,cg04981492,40821
19046,cg09395833,40823
19047,cg06650786,40825
19048,cg05488632,40829
19049,cg02533173,40845
19050,cg08044694,40847
19051,cg21336547,40849
19052,cg21680717,40850
19053,cg17915429,40860
19054,cg07408456,40861
19055,cg14851685,40864
19056,cg16377880,40865
19057,cg12513379,40868
19058,cg13656062,40870
19059,cg05358291,40871
19060,cg26968812,40873
19061,cg16232979,40874
19062,cg03621001,40876
19063,cg06816063,40877
19064,cg09686308,40879
19065,cg09424896,40880
19066,cg17592812,40881
19067,cg23919568,40882
19068,cg23476955,40883
19069,cg26842024,40886
19070,cg17847607,40896
19071,cg10248733,40897
19072,cg21122529,40898
19073,cg23134169,40900
19074,cg24459023,40902
19075,cg25903122,40904
19076,cg16345226,40905
19077,cg22960185,40906
19078,cg03636183,40915
19079,cg00215066,40920
19080,cg01103836,40921
19081,cg01252496,40925
19082,cg25689649,40926
19083,cg25713309,40927
19084,cg16749578,40929
19085,cg06910100,40930
19086,cg21435336,40931
19087,cg08145177,40934
19088,cg04914305,40936
19089,cg19390148,40937
19090,cg16363586,40940
19091,cg01254505,40942
19092,cg02217814,40944
19093,cg14147105,40945
19094,cg16069910,40946
19095,cg10262425,40950
19096,cg06305609,40951
19097,cg03138405,40952
19098,cg22517351,40953
19099,cg23771661,40960
19100,cg03316864,40961
19101,cg06189133,40962
19102,cg18145683,40964
19103,cg25563642,40965
19104,cg21011830,40966
19105,cg01655355,40967
19106,cg20557202,40968
19107,cg07374145,40971
19108,cg23548920,40972
19109,cg14125250,40981
19110,cg13179983,40982
19111,cg01533387,40986
19112,cg00320243,40988
19113,cg26001336,40989
19114,cg17861230,40990
19115,cg13899108,40992
19116,cg17361641,40998
19117,cg15085805,41004
19118,cg21664310,41005
19119,cg00420929,41006
19120,cg10266068,41007
19121,cg16929104,41009
19122,cg08162780,41010
19123,cg10618882,41011
19124,cg08379517,41012
19125,cg01532080,41013
19126,cg09529667,41014
19127,cg19596204,41018
19128,cg09374949,41019
19129,cg17843759,41023
19130,cg23970523,41024
19131,cg10011232,41025
19132,cg26964415,41026
19133,cg06600447,41027
19134,cg24356797,41028
19135,cg25699533,41029
19136,cg10810921,41033
19137,cg11399100,41035
19138,cg07379574,41036
19139,cg12558519,41037
19140,cg05501721,41042
19141,cg12045676,41043
19142,cg09949775,41048
19143,cg15784332,41049
19144,cg24482234,41054
19145,cg10573763,41056
19146,cg16899036,41058
19147,cg25234963,41059
19148,cg08393006,41060
19149,cg20426860,41065
19150,cg13026483,41066
19151,cg17942096,41067
19152,cg02178774,41068
19153,cg09421020,41069
19154,cg13118849,41071
19155,cg06952310,41072
19156,cg14449575,41075
19157,cg21497439,41076
19158,cg07919162,41079
19159,cg09535168,41080
19160,cg11795262,41081
19161,cg03854071,41083
19162,cg21395782,41088
19163,cg10669058,41092
19164,cg10313673,41093
19165,cg23158811,41102
19166,cg12992720,41103
19167,cg10521852,41104
19168,cg14773282,41106
19169,cg13714039,41107
19170,cg20638426,41108
19171,cg08579995,41110
19172,cg22665276,41112
19173,cg12745769,41113
19174,cg02286642,41125
19175,cg00815440,41127
19176,cg21255626,41128
19177,cg17543123,41135
19178,cg07288394,41139
19179,cg20643362,41140
19180,cg23490074,41142
19181,cg18680834,41144
19182,cg03555203,41148
19183,cg08458170,41149
19184,cg08084415,41154
19185,cg22892237,41155
19186,cg11416386,41156
19187,cg20149493,41157
19188,cg24792749,41160
19189,cg16910767,41161
19190,cg24734575,41165
19191,cg18084798,41167
19192,cg02033116,41170
19193,cg22654935,41171
19194,cg26687173,41172
19195,cg07351267,41173
19196,cg08700306,41175
19197,cg00910067,41177
19198,cg02144298,41182
19199,cg07422345,41183
19200,cg15046693,41186
19201,cg01033160,41187
19202,cg06546607,41188
19203,cg24739326,41195
19204,cg13959523,41196
19205,cg00704310,41197
19206,cg13846796,41198
19207,cg10452522,41199
19208,cg26986236,41200
19209,cg26615712,41201
19210,cg26788107,41203
19211,cg03212129,41204
19212,cg22096513,41205
19213,cg25485128,41206
19214,cg24678320,41210
19215,cg02017041,41212
19216,cg24715735,41215
19217,cg06151964,41217
19218,cg02633817,41218
19219,cg00480115,41219
19220,cg12622273,41220
19221,cg17920197,41221
19222,cg27461196,41223
19223,cg17682828,41227
19224,cg22392666,41228
19225,cg11840540,41230
19226,cg16860694,41231
19227,cg15571154,41232
19228,cg24172553,41233
19229,cg15185001,41234
19230,cg19279529,41237
19231,cg02131995,41238
19232,cg17907567,41239
19233,cg14535518,41240
19234,cg05055150,41241
19235,cg15743985,41244
19236,cg03574571,41245
19237,cg06090864,41246
19238,cg03782727,41247
19239,cg21624359,41248
19240,cg03548857,41250
19241,cg15479752,41251
19242,cg05241571,41253
19243,cg10305797,41255
19244,cg02844051,41256
19245,cg10133777,41260
19246,cg27050793,41261
19247,cg23680518,41262
19248,cg25681177,41263
19249,cg01443452,41264
19250,cg00739120,41265
19251,cg06123346,41269
19252,cg04713352,41270
19253,cg03560090,41271
19254,cg15357518,41272
19255,cg12680071,41274
19256,cg22769406,41275
19257,cg13517968,41276
19258,cg22802439,41277
19259,cg12497692,41278
19260,cg08539991,41279
19261,cg24471867,41281
19262,cg25746138,41282
19263,cg16927606,41283
19264,cg07850221,41284
19265,cg03309967,41285
19266,cg03064400,41286
19267,cg04558861,41287
19268,cg23230018,41288
19269,cg24673765,41292
19270,cg15125472,41293
19271,cg02956481,41294
19272,cg15660498,41295
19273,cg03007010,41297
19274,cg27404050,41298
19275,cg27039606,41299
19276,cg22339278,41300
19277,cg09479015,41301
19278,cg11767711,41302
19279,cg19995014,41303
19280,cg24091474,41305
19281,cg20267005,41307
19282,cg20580177,41309
19283,cg15060813,41310
19284,cg18542098,41315
19285,cg21550442,41316
19286,cg17351385,41317
19287,cg22501393,41318
19288,cg06432655,41320
19289,cg00819362,41323
19290,cg13597949,41324
19291,cg26681081,41325
19292,cg09056317,41326
19293,cg11748006,41327
19294,cg21983579,41328
19295,cg24335895,41330
19296,cg11502800,41331
19297,cg02358804,41332
19298,cg25886284,41334
19299,cg15383087,41335
19300,cg13073894,41336
19301,cg09984370,41338
19302,cg22379207,41339
19303,cg04803153,41341
19304,cg27327588,41342
19305,cg10861017,41347
19306,cg10911660,41349
19307,cg03751813,41350
19308,cg03147990,41351
19309,cg18244915,41358
19310,cg21850254,41360
19311,cg02385791,41361
19312,cg27389185,41364
19313,cg03975694,41365
19314,cg06583518,41366
19315,cg17333479,41367
19316,cg25875213,41368
19317,cg04215480,41371
19318,cg12821045,41372
19319,cg05778847,41377
19320,cg12830694,41384
19321,cg13301014,41385
19322,cg15375239,41386
19323,cg07665060,41388
19324,cg00412772,41389
19325,cg01594262,41390
19326,cg15844609,41391
19327,cg24968336,41392
19328,cg08980578,41393
19329,cg18996334,41394
19330,cg22006386,41395
19331,cg05294095,41396
19332,cg18138552,41397
19333,cg26853640,41398
19334,cg15517609,41404
19335,cg05471297,41405
19336,cg15679651,41409
19337,cg00233307,41410
19338,cg14631703,41411
19339,cg19161333,41412
19340,cg03144206,41413
19341,cg24712395,41418
19342,cg15698196,41419
19343,cg03793778,41421
19344,cg16731016,41423
19345,cg06394229,41424
19346,cg02581667,41426
19347,cg24069559,41428
19348,cg16464322,41429
19349,cg23022999,41430
19350,cg12431401,41431
19351,cg27442349,41433
19352,cg11396509,41434
19353,cg22814247,41435
19354,cg21989094,41436
19355,cg08914916,41437
19356,cg08820801,41440
19357,cg24010336,41443
19358,cg02197293,41444
19359,cg24957950,41447
19360,cg07186707,41448
19361,cg10092957,41450
19362,cg19917856,41451
19363,cg27412902,41459
19364,cg05607401,41468
19365,cg11677722,41469
19366,cg03774732,41470
19367,cg23346960,41473
19368,cg17860186,41475
19369,cg23915008,41478
19370,cg11628034,41479
19371,cg22494492,41480
19372,cg03139057,41482
19373,cg21718857,41483
19374,cg07053469,41484
19375,cg25543604,41485
19376,cg04137116,41487
19377,cg05955224,41488
19378,cg14377791,41490
19379,cg18254848,41492
19380,cg07173760,41494
19381,cg10294836,41497
19382,cg18851831,41498
19383,cg17389295,41499
19384,cg24030627,41500
19385,cg19103704,41501
19386,cg25163134,41502
19387,cg25886875,41503
19388,cg09114441,41504
19389,cg14213992,41505
19390,cg26104204,41507
19391,cg14074431,41508
19392,cg00058938,41509
19393,cg09089053,41510
19394,cg27383956,41511
19395,cg00043080,41516
19396,cg17072268,41517
19397,cg12748926,41518
19398,cg20513206,41519
19399,cg07123548,41521
19400,cg21466821,41522
19401,cg26200585,41524
19402,cg22905968,41528
19403,cg21900416,41532
19404,cg01881255,41533
19405,cg19685976,41536
19406,cg09381003,41544
19407,cg25723866,41545
19408,cg13285447,41548
19409,cg16477324,41550
19410,cg08367223,41551
19411,cg03060925,41554
19412,cg25152942,41556
19413,cg24958765,41557
19414,cg13332130,41558
19415,cg22499964,41559
19416,cg22671726,41560
19417,cg10322876,41563
19418,cg11834681,41564
19419,cg11267879,41568
19420,cg17914753,41571
19421,cg14892768,41573
19422,cg13668129,41575
19423,cg23652526,41576
19424,cg20301340,41584
19425,cg20264534,41585
19426,cg01107031,41588
19427,cg16883145,41589
19428,cg02750754,41590
19429,cg12920798,41591
19430,cg01655341,41596
19431,cg20557104,41599
19432,cg19201019,41601
19433,cg21529807,41603
19434,cg07297178,41605
19435,cg15316334,41606
19436,cg21505334,41607
19437,cg23181133,41611
19438,cg15142488,41613
19439,cg23030090,41615
19440,cg05921699,41617
19441,cg03161839,41618
19442,cg23920441,41626
19443,cg07051960,41627
19444,cg09555879,41629
19445,cg11584690,41630
19446,cg11719283,41631
19447,cg21608489,41634
19448,cg22054191,41635
19449,cg26897054,41638
19450,cg24405636,41639
19451,cg13438673,41640
19452,cg04497885,41642
19453,cg18333807,41643
19454,cg05217755,41645
19455,cg16551326,41646
19456,cg19744952,41648
19457,cg02097636,41649
19458,cg18760752,41650
19459,cg02456292,41651
19460,cg13834567,41652
19461,cg15862544,41654
19462,cg03240745,41655
19463,cg11500727,41657
19464,cg14679230,41659
19465,cg15937958,41660
19466,cg19776453,41661
19467,cg06475327,41662
19468,cg25340403,41665
19469,cg01655123,41670
19470,cg15664905,41671
19471,cg22732515,41672
19472,cg16664233,41673
19473,cg25999015,41675
19474,cg01880404,41678
19475,cg15167433,41679
19476,cg07667595,41680
19477,cg10594105,41681
19478,cg12085660,41682
19479,cg22464423,41683
19480,cg06540636,41684
19481,cg26251865,41687
19482,cg25344367,41688
19483,cg04833845,41695
19484,cg12768605,41696
19485,cg00185103,41698
19486,cg03227078,41699
19487,cg27309253,41700
19488,cg14298780,41701
19489,cg18700516,41702
19490,cg06890553,41705
19491,cg03486540,41706
19492,cg18728325,41707
19493,cg03747695,41709
19494,cg24443885,41710
19495,cg27541515,41713
19496,cg15540054,41715
19497,cg10488637,41716
19498,cg22580353,41717
19499,cg16094954,41722
19500,cg12833720,41723
19501,cg03292149,41727
19502,cg22780475,41728
19503,cg21263196,41729
19504,cg08319238,41730
19505,cg08054038,41732
19506,cg02863842,41733
19507,cg21549639,41734
19508,cg12266551,41735
19509,cg14123992,41736
19510,cg08955609,41737
19511,cg11337525,41738
19512,cg27436184,41739
19513,cg13119609,41740
19514,cg02727285,41741
19515,cg24511869,41742
19516,cg25203561,41743
19517,cg19317638,41744
19518,cg00275232,41746
19519,cg18487515,41747
19520,cg17697457,41748
19521,cg10073875,41749
19522,cg00814580,41753
19523,cg07928695,41754
19524,cg13950558,41755
19525,cg14184817,41757
19526,cg21631754,41758
19527,cg15642326,41760
19528,cg19154438,41763
19529,cg20444256,41765
19530,cg16855440,41766
19531,cg03883348,41767
19532,cg06245154,41768
19533,cg03554552,41773
19534,cg03900104,41774
19535,cg07816442,41775
19536,cg15911500,41777
19537,cg20646490,41779
19538,cg04845144,41781
19539,cg03213216,41782
19540,cg00116838,41783
19541,cg16688911,41784
19542,cg11639397,41785
19543,cg10103111,41790
19544,cg16158874,41791
19545,cg16620032,41792
19546,cg03096975,41797
19547,cg25277950,41798
19548,cg03879902,41799
19549,cg09890046,41800
19550,cg04032871,41801
19551,cg24254206,41802
19552,cg03039172,41805
19553,cg20908204,41806
19554,cg10857774,41807
19555,cg05477027,41808
19556,cg06577658,41809
19557,cg02218324,41810
19558,cg27118825,41813
19559,cg21655693,41817
19560,cg05098732,41819
19561,cg17085299,41824
19562,cg21461100,41829
19563,cg10862535,41830
19564,cg07022477,41832
19565,cg02879662,41835
19566,cg03877802,41842
19567,cg10480741,41843
19568,cg15984661,41845
19569,cg11715966,41849
19570,cg17832674,41858
19571,cg11822964,41860
19572,cg21072025,41862
19573,cg08906015,41864
19574,cg06454084,41865
19575,cg14149007,41867
19576,cg18828334,41868
19577,cg10302026,41869
19578,cg14799446,41870
19579,cg00782174,41881
19580,cg02303361,41882
19581,cg23131950,41883
19582,cg23328124,41884
19583,cg09628601,41885
19584,cg16753336,41886
19585,cg14509125,41887
19586,cg07688933,41888
19587,cg16421285,41891
19588,cg06095560,41892
19589,cg11375475,41893
19590,cg11980435,41894
19591,cg00960702,41897
19592,cg02149446,41898
19593,cg02903525,41899
19594,cg15361750,41900
19595,cg10451565,41902
19596,cg21145624,41905
19597,cg07478208,41906
19598,cg22123464,41908
19599,cg22387994,41912
19600,cg13236854,41913
19601,cg04391540,41914
19602,cg22341310,41915
19603,cg26036443,41921
19604,cg12603043,41922
19605,cg19124998,41923
19606,cg03135598,41926
19607,cg14058998,41927
19608,cg19762747,41929
19609,cg21621114,41930
19610,cg08981777,41932
19611,cg09422355,41934
19612,cg14399447,41935
19613,cg15109207,41936
19614,cg09594841,41937
19615,cg13668397,41938
19616,cg26683005,41942
19617,cg24832140,41943
19618,cg18119529,41944
19619,cg03113824,41945
19620,cg11521325,41946
19621,cg07605143,41947
19622,cg01795122,41948
19623,cg06730468,41950
19624,cg18263177,41951
19625,cg10309835,41952
19626,cg18678185,41953
19627,cg11953334,41954
19628,cg01493303,41957
19629,cg07291563,41958
19630,cg19876838,41959
19631,cg02239082,41963
19632,cg00754617,41971
19633,cg15670863,41972
19634,cg18189063,41973
19635,cg23972869,41974
19636,cg06677660,41978
19637,cg24677780,41979
19638,cg07443954,41980
19639,cg19025034,41981
19640,cg01656853,41982
19641,cg15475323,41983
19642,cg27256309,41985
19643,cg23082877,41986
19644,cg26750002,41987
19645,cg10234985,41989
19646,cg08536841,41991
19647,cg14719352,41992
19648,cg13881341,41993
19649,cg16155702,41994
19650,cg17264470,41995
19651,cg23441208,41997
19652,cg15974053,41999
19653,cg26267310,42000
19654,cg06339706,42001
19655,cg00491839,42003
19656,cg24946408,42004
19657,cg18971671,42007
19658,cg00062776,42008
19659,cg07093661,42009
19660,cg14833160,42010
19661,cg15951107,42011
19662,cg14640682,42013
19663,cg05951993,42014
19664,cg20173259,42016
19665,cg11177404,42018
19666,cg01377911,42019
19667,cg25485913,42020
19668,cg26450866,42022
19669,cg08820821,42023
19670,cg05484920,42024
19671,cg00430945,42025
19672,cg12412075,42026
19673,cg01206970,42027
19674,cg25261908,42032
19675,cg26623224,42033
19676,cg10037005,42036
19677,cg15046675,42037
19678,cg16539981,42040
19679,cg15299463,42041
19680,cg05088512,42042
19681,cg21589115,42043
19682,cg14060828,42044
19683,cg07549194,42045
19684,cg13278334,42050
19685,cg25658980,42051
19686,cg08261177,42052
19687,cg01667384,42053
19688,cg22708853,42054
19689,cg07664027,42056
19690,cg26490839,42060
19691,cg15528736,42065
19692,cg03907174,42067
19693,cg04378886,42068
19694,cg14364739,42070
19695,cg05696092,42071
19696,cg21961766,42072
19697,cg04201347,42073
19698,cg17383958,42075
19699,cg12107692,42078
19700,cg09712606,42079
19701,cg14576628,42080
19702,cg20727114,42086
19703,cg05500074,42088
19704,cg10971790,42090
19705,cg02784848,42091
19706,cg15398448,42092
19707,cg19073614,42096
19708,cg09842540,42097
19709,cg11739626,42099
19710,cg23878206,42104
19711,cg17177829,42105
19712,cg04315771,42106
19713,cg07603484,42107
19714,cg03283694,42108
19715,cg24311282,42109
19716,cg24484103,42110
19717,cg09697795,42114
19718,cg17838026,42121
19719,cg27285056,42125
19720,cg00336605,42128
19721,cg21743569,42129
19722,cg19063397,42131
19723,cg16923271,42132
19724,cg03763616,42133
19725,cg15560112,42135
19726,cg09286787,42137
19727,cg13521229,42138
19728,cg19017177,42140
19729,cg12289045,42141
19730,cg24824840,42144
19731,cg20308817,42146
19732,cg13152535,42148
19733,cg15782391,42152
19734,cg09814877,42153
19735,cg09123444,42154
19736,cg14093125,42155
19737,cg26415633,42157
19738,cg26149550,42158
19739,cg04744379,42159
19740,cg17687962,42160
19741,cg15096123,42163
19742,cg10078829,42164
19743,cg27583102,42165
19744,cg04349727,42166
19745,cg18967533,42167
19746,cg06258834,42169
19747,cg19953406,42170
19748,cg19149785,42171
19749,cg25134071,42172
19750,cg09226684,42173
19751,cg09254939,42174
19752,cg11846956,42175
19753,cg13343486,42176
19754,cg11459714,42177
19755,cg21869055,42178
19756,cg11170179,42181
19757,cg19356189,42182
19758,cg09702010,42184
19759,cg15792367,42185
19760,cg23894058,42186
19761,cg24815853,42187
19762,cg26524263,42188
19763,cg05294243,42189
19764,cg12683641,42190
19765,cg05242523,42191
19766,cg10681137,42192
19767,cg15885734,42193
19768,cg01193293,42196
19769,cg11122968,42200
19770,cg10129493,42201
19771,cg21930712,42202
19772,cg04322978,42206
19773,cg05562817,42207
19774,cg10126923,42210
19775,cg12916723,42212
19776,cg01500140,42213
19777,cg17215680,42215
19778,cg18986165,42221
19779,cg16293105,42222
19780,cg17592734,42223
19781,cg15811427,42231
19782,cg24964368,42234
19783,cg16731240,42241
19784,cg22472290,42247
19785,cg01930621,42248
19786,cg06491924,42250
19787,cg14066280,42251
19788,cg25835225,42253
19789,cg15979098,42254
19790,cg08998501,42255
19791,cg13540795,42257
19792,cg02729352,42258
19793,cg04375683,42259
19794,cg15062535,42260
19795,cg07703337,42261
19796,cg12586262,42273
19797,cg03712038,42274
19798,cg10332700,42276
19799,cg24892510,42278
19800,cg18335068,42279
19801,cg16708981,42285
19802,cg24454579,42286
19803,cg16969623,42288
19804,cg25866075,42291
19805,cg05832051,42293
19806,cg19717326,42294
19807,cg04518808,42296
19808,cg26626089,42297
19809,cg13672791,42298
19810,cg04080057,42308
19811,cg11128808,42309
19812,cg12315311,42312
19813,cg14511156,42316
19814,cg21098323,42317
19815,cg07455279,42318
19816,cg09192760,42319
19817,cg06815666,42320
19818,cg13650689,42321
19819,cg26832879,42322
19820,cg04632683,42323
19821,cg19822214,42324
19822,cg21700070,42325
19823,cg08504905,42326
19824,cg24794758,42327
19825,cg01427567,42328
19826,cg25736482,42329
19827,cg23968678,42332
19828,cg24624841,42333
19829,cg10384134,42334
19830,cg19279346,42338
19831,cg20542190,42339
19832,cg06238491,42340
19833,cg13079099,42345
19834,cg03620376,42348
19835,cg09227563,42349
19836,cg03602500,42352
19837,cg25033144,42353
19838,cg05922591,42358
19839,cg05252264,42359
19840,cg14550066,42360
19841,cg12952132,42361
19842,cg14876043,42362
19843,cg18059223,42363
19844,cg27105123,42368
19845,cg02207610,42372
19846,cg26456957,42373
19847,cg07189381,42375
19848,cg18838701,42377
19849,cg03097995,42378
19850,cg20239740,42380
19851,cg10080004,42381
19852,cg11261264,42382
19853,cg07097098,42383
19854,cg01076838,42386
19855,cg17791766,42388
19856,cg04960951,42391
19857,cg11368509,42392
19858,cg16481281,42395
19859,cg17387916,42399
19860,cg02608292,42400
19861,cg13620808,42402
19862,cg00035623,42403
19863,cg22468123,42406
19864,cg13336167,42410
19865,cg15916628,42411
19866,cg26770281,42412
19867,cg20317180,42413
19868,cg16954928,42417
19869,cg00766729,42418
19870,cg15456206,42419
19871,cg12531003,42420
19872,cg26209676,42421
19873,cg00376639,42422
19874,cg12582959,42426
19875,cg04126816,42427
19876,cg08568987,42429
19877,cg13791658,42430
19878,cg08475088,42433
19879,cg14930706,42435
19880,cg22190114,42436
19881,cg05023116,42437
19882,cg06161930,42442
19883,cg11399891,42443
19884,cg01454134,42444
19885,cg23075286,42445
19886,cg07499806,42446
19887,cg01510051,42449
19888,cg26309134,42453
19889,cg16620731,42458
19890,cg12445208,42459
19891,cg05508084,42460
19892,cg03289872,42461
19893,cg24713204,42465
19894,cg23850212,42466
19895,cg04783231,42468
19896,cg09837943,42473
19897,cg16519742,42475
19898,cg06244906,42476
19899,cg17663463,42477
19900,cg19771589,42478
19901,cg02793099,42479
19902,cg01656470,42480
19903,cg27519373,42481
19904,cg07310951,42482
19905,cg20897667,42483
19906,cg22354595,42484
19907,cg19335327,42485
19908,cg14849423,42486
19909,cg02162069,42487
19910,cg19098268,42488
19911,cg18668753,42489
19912,cg16547341,42492
19913,cg07499372,42493
19914,cg16636110,42495
19915,cg20715764,42496
19916,cg08504049,42497
19917,cg23257840,42498
19918,cg11140785,42499
19919,cg17849956,42501
19920,cg07494047,42503
19921,cg02875404,42504
19922,cg16276070,42507
19923,cg21612046,42508
19924,cg01947224,42509
19925,cg23854009,42514
19926,cg08849574,42516
19927,cg27143938,42517
19928,cg05908775,42518
19929,cg27276456,42519
19930,cg01644850,42520
19931,cg18870712,42521
19932,cg21790626,42524
19933,cg08668790,42527
19934,cg19246110,42531
19935,cg12983442,42532
19936,cg20176532,42537
19937,cg02959669,42538
19938,cg27623214,42539
19939,cg02449608,42540
19940,cg12259537,42541
19941,cg21331821,42543
19942,cg16638540,42555
19943,cg06243556,42557
19944,cg18888520,42560
19945,cg12792011,42565
19946,cg22628694,42566
19947,cg00647741,42567
19948,cg10770529,42569
19949,cg21020710,42575
19950,cg22255355,42577
19951,cg25041148,42578
19952,cg22568540,42584
19953,cg06830426,42592
19954,cg12195135,42593
19955,cg01221484,42594
19956,cg27401095,42599
19957,cg23473726,42600
19958,cg11806389,42601
19959,cg16107172,42602
19960,cg23036025,42603
19961,cg16166399,42604
19962,cg05678175,42607
19963,cg14042128,42608
19964,cg17223189,42609
19965,cg08704884,42610
19966,cg10075436,42613
19967,cg16396417,42614
19968,cg08088390,42615
19969,cg01958189,42616
19970,cg20305726,42617
19971,cg24116886,42618
19972,cg00769470,42620
19973,cg02046532,42621
19974,cg18239253,42622
19975,cg23827867,42625
19976,cg08713365,42627
19977,cg07611334,42628
19978,cg07115304,42629
19979,cg12113932,42630
19980,cg20702327,42632
19981,cg25559100,42633
19982,cg22449114,42634
19983,cg24012925,42640
19984,cg22748452,42641
19985,cg22100821,42645
19986,cg01200060,42646
19987,cg01479232,42651
19988,cg04972979,42652
19989,cg20289911,42655
19990,cg26540515,42657
19991,cg03218374,42658
19992,cg10099900,42661
19993,cg20210637,42663
19994,cg07704144,42664
19995,cg16173067,42666
19996,cg04613791,42670
19997,cg10996143,42671
19998,cg19133883,42672
19999,cg25737664,42674
20000,cg17423978,42675
20001,cg25799433,42676
20002,cg09577651,42677
20003,cg11061975,42680
20004,cg19237753,42684
20005,cg14944362,42688
20006,cg21611708,42692
20007,cg23278885,42694
20008,cg17758721,42695
20009,cg05399553,42696
20010,cg07355551,42697
20011,cg07889201,42698
20012,cg03243506,42699
20013,cg19290962,42700
20014,cg26132853,42701
20015,cg01292265,42702
20016,cg23191772,42705
20017,cg19851137,42706
20018,cg06539804,42721
20019,cg01143454,42725
20020,cg00231920,42726
20021,cg07884474,42727
20022,cg00176879,42729
20023,cg03115886,42731
20024,cg04267184,42733
20025,cg07549715,42734
20026,cg26060255,42735
20027,cg07357256,42736
20028,cg26267561,42740
20029,cg26955850,42743
20030,cg25551168,42745
20031,cg16536918,42746
20032,cg22828804,42751
20033,cg00554173,42752
20034,cg18635110,42753
20035,cg08661003,42754
20036,cg17027046,42755
20037,cg02810773,42756
20038,cg04240200,42764
20039,cg02990033,42767
20040,cg06919203,42768
20041,cg14089692,42770
20042,cg22333888,42771
20043,cg09458237,42774
20044,cg15127733,42775
20045,cg11366015,42778
20046,cg14159818,42779
20047,cg24889744,42780
20048,cg11018904,42781
20049,cg17565490,42783
20050,cg16353413,42784
20051,cg08770869,42785
20052,cg03524627,42786
20053,cg09158909,42789
20054,cg24917645,42790
20055,cg09049660,42791
20056,cg10987882,42792
20057,cg15579370,42793
20058,cg26232005,42794
20059,cg11934695,42797
20060,cg01620308,42798
20061,cg15993674,42799
20062,cg16977257,42800
20063,cg09906458,42801
20064,cg16884569,42804
20065,cg12821724,42809
20066,cg27212099,42810
20067,cg25984124,42811
20068,cg02689825,42812
20069,cg04562739,42813
20070,cg15842884,42818
20071,cg07642638,42821
20072,cg23433607,42822
20073,cg27367554,42823
20074,cg02025407,42824
20075,cg06668073,42827
20076,cg09539538,42828
20077,cg01797527,42831
20078,cg25157408,42833
20079,cg04741821,42834
20080,cg23657409,42835
20081,cg07008386,42836
20082,cg09119967,42839
20083,cg01144286,42840
20084,cg12645220,42843
20085,cg12388309,42844
20086,cg06289589,42846
20087,cg27204739,42847
20088,cg16564824,42848
20089,cg23632840,42849
20090,cg16046951,42850
20091,cg23643330,42852
20092,cg24652271,42853
20093,cg14603345,42854
20094,cg14159894,42855
20095,cg25125453,42861
20096,cg21065990,42864
20097,cg03473294,42865
20098,cg14251536,42867
20099,cg23222573,42868
20100,cg23751724,42874
20101,cg23127998,42875
20102,cg23455897,42877
20103,cg18710985,42878
20104,cg24899750,42879
20105,cg11058696,42880
20106,cg21845297,42881
20107,cg16537367,42882
20108,cg05846716,42885
20109,cg23651728,42886
20110,cg26371206,42887
20111,cg22276571,42889
20112,cg02425732,42894
20113,cg02460349,42895
20114,cg03387497,42897
20115,cg15615135,42901
20116,cg09486567,42903
20117,cg17404915,42904
20118,cg22136753,42905
20119,cg14296147,42906
20120,cg26446827,42907
20121,cg14780914,42908
20122,cg19370515,42910
20123,cg22473095,42911
20124,cg15613982,42913
20125,cg22243844,42914
20126,cg07334912,42918
20127,cg20998885,42919
20128,cg01557989,42922
20129,cg00888479,42923
20130,cg17016000,42926
20131,cg08699435,42934
20132,cg08801329,42935
20133,cg20043466,42937
20134,cg11574758,42938
20135,cg27394046,42939
20136,cg26917625,42940
20137,cg17029168,42951
20138,cg23114866,42953
20139,cg20907471,42956
20140,cg07572341,42961
20141,cg10003443,42963
20142,cg17586860,42966
20143,cg10019507,42970
20144,cg24562819,42974
20145,cg19138960,42978
20146,cg21023001,42979
20147,cg09282338,42980
20148,cg08453968,42981
20149,cg26170257,42983
20150,cg18456149,42985
20151,cg03027037,42986
20152,cg06489008,42987
20153,cg17928268,42988
20154,cg23033024,42989
20155,cg15210427,42990
20156,cg24076399,42992
20157,cg10938286,42993
20158,cg24122922,42994
20159,cg16098981,42995
20160,cg11804789,43000
20161,cg09971811,43001
20162,cg15988792,43004
20163,cg06151165,43007
20164,cg23097006,43009
20165,cg16208271,43013
20166,cg06269001,43014
20167,cg06421707,43015
20168,cg18606310,43016
20169,cg19434221,43018
20170,cg09088834,43021
20171,cg17729667,43022
20172,cg07072140,43023
20173,cg20318748,43024
20174,cg22125922,43025
20175,cg15207953,43029
20176,cg03014957,43031
20177,cg20312687,43032
20178,cg18462653,43033
20179,cg26299767,43037
20180,cg12153542,43038
20181,cg02151301,43043
20182,cg25083781,43044
20183,cg11850311,43045
20184,cg03154513,43046
20185,cg27413508,43048
20186,cg09027725,43049
20187,cg16137862,43052
20188,cg00782854,43053
20189,cg16338822,43054
20190,cg21838233,43055
20191,cg18034859,43056
20192,cg19961522,43057
20193,cg19145398,43059
20194,cg27225570,43060
20195,cg03513363,43061
20196,cg10211877,43063
20197,cg24691461,43066
20198,cg03414321,43069
20199,cg08623947,43070
